frame,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis,lm_21_x,lm_21_y,lm_21_z,lm_21_vis,lm_22_x,lm_22_y,lm_22_z,lm_22_vis,lm_23_x,lm_23_y,lm_23_z,lm_23_vis,lm_24_x,lm_24_y,lm_24_z,lm_24_vis,lm_25_x,lm_25_y,lm_25_z,lm_25_vis,lm_26_x,lm_26_y,lm_26_z,lm_26_vis,lm_27_x,lm_27_y,lm_27_z,lm_27_vis,lm_28_x,lm_28_y,lm_28_z,lm_28_vis,lm_29_x,lm_29_y,lm_29_z,lm_29_vis,lm_30_x,lm_30_y,lm_30_z,lm_30_vis,lm_31_x,lm_31_y,lm_31_z,lm_31_vis,lm_32_x,lm_32_y,lm_32_z,lm_32_vis
11,0.5414080619812012,0.24057944118976593,-0.3255932927131653,0.9999868273735046,0.5234984755516052,0.22497868537902832,-0.2868858277797699,0.9999838471412659,0.52297043800354,0.22461234033107758,-0.28697481751441956,0.9999761581420898,0.5217031836509705,0.22425577044487,-0.2871471345424652,0.9999809861183167,0.5130327343940735,0.22601936757564545,-0.34977152943611145,0.9999902844429016,0.5047982335090637,0.22656308114528656,-0.3498472273349762,0.9999871253967285,0.4958711862564087,0.22730430960655212,-0.3498745262622833,0.999992311000824,0.47305750846862793,0.2356441617012024,-0.09025594592094421,0.99997878074646,0.4526169002056122,0.2396211475133896,-0.37825191020965576,0.9999939799308777,0.5417303442955017,0.2621382176876068,-0.2433328628540039,0.9999712109565735,0.5293956398963928,0.26371100544929504,-0.32568398118019104,0.9999961256980896,0.487780898809433,0.332254022359848,0.16443461179733276,0.9997736811637878,0.3954068422317505,0.3533269762992859,-0.4431648254394531,0.9999738335609436,0.5050953030586243,0.4474971294403076,0.47279995679855347,0.24023592472076416,0.2409190535545349,0.4843832850456238,-0.4297347962856293,0.9986964464187622,0.620613694190979,0.4752734303474426,0.5150707364082336,0.47118625044822693,0.4832408130168915,0.5445509552955627,-0.2645989954471588,0.9862651228904724,0.6541733145713806,0.48775020241737366,0.5119165182113647,0.4998827576637268,0.5438690185546875,0.573756217956543,-0.295370489358902,0.9628295302391052,0.6462632417678833,0.4822312891483307,0.4613582491874695,0.5112200379371643,0.5641773343086243,0.5592171549797058,-0.2661002278327942,0.9637468457221985,0.6305165886878967,0.48003995418548584,0.49401119351387024,0.4823382794857025,0.5531209707260132,0.549932599067688,-0.24103005230426788,0.9584070444107056,0.5422698855400085,0.5629324913024902,0.22446949779987335,0.9991584420204163,0.4791381359100342,0.6097721457481384,-0.22417904436588287,0.9993534684181213,0.8650017380714417,0.5898702144622803,0.29540228843688965,0.5665575265884399,0.856689453125,0.6492502689361572,-0.24613389372825623,0.9661657810211182,0.7675560712814331,0.7647315859794617,0.4874121844768524,0.5087009072303772,0.7941333651542664,0.8059396743774414,0.17581336200237274,0.8800179362297058,0.6872364282608032,0.785370945930481,0.502426266670227,0.5392584800720215,0.7403273582458496,0.8286067843437195,0.2346002161502838,0.8214868903160095,0.8940152525901794,0.827580988407135,0.529620885848999,0.5469315052032471,0.939332902431488,0.8416088223457336,0.35208556056022644,0.8625462651252747
12,0.5412988662719727,0.24058787524700165,-0.3224695324897766,0.9999852180480957,0.5234929323196411,0.2249820977449417,-0.284463495016098,0.9999818205833435,0.5229774713516235,0.22461584210395813,-0.284554123878479,0.9999732375144958,0.5217562913894653,0.22425991296768188,-0.2847251892089844,0.9999787211418152,0.5129094123840332,0.22602595388889313,-0.3481186032295227,0.9999890923500061,0.5045439004898071,0.22657211124897003,-0.3481922447681427,0.9999856352806091,0.49551427364349365,0.2273174673318863,-0.3482162356376648,0.9999914765357971,0.47328314185142517,0.23565061390399933,-0.08974108844995499,0.999976634979248,0.45237094163894653,0.2396300882101059,-0.3771483302116394,0.9999933838844299,0.5417054891586304,0.2622250020503998,-0.24123570322990417,0.9999691843986511,0.5292778611183167,0.2638174593448639,-0.32429254055023193,0.9999958276748657,0.4914967119693756,0.332547128200531,0.1611870378255844,0.9997595548629761,0.3954216241836548,0.35332995653152466,-0.4429066777229309,0.9999730587005615,0.5176587104797363,0.45052170753479004,0.4272594451904297,0.23262931406497955,0.23932690918445587,0.4846874475479126,-0.433193176984787,0.9986106753349304,0.6207480430603027,0.48366492986679077,0.42015206813812256,0.44918087124824524,0.4837745726108551,0.5470791459083557,-0.2751716375350952,0.9845923781394958,0.6541142463684082,0.501166045665741,0.4077109098434448,0.4779265820980072,0.5435812473297119,0.5769796371459961,-0.30753371119499207,0.9585488438606262,0.6460772752761841,0.4934139549732208,0.36058661341667175,0.4889286756515503,0.5643162727355957,0.5628321170806885,-0.277319997549057,0.9594429135322571,0.6306067705154419,0.4899310767650604,0.39903947710990906,0.4615507423877716,0.5538665056228638,0.5539808869361877,-0.2515650689601898,0.9540433287620544,0.5424234867095947,0.5638174414634705,0.22400349378585815,0.9991783499717712,0.4795619249343872,0.6106446385383606,-0.22377830743789673,0.9993723630905151,0.8628866076469421,0.590423047542572,0.304452121257782,0.56334388256073,0.8574385643005371,0.6490325331687927,-0.2344587743282318,0.9662485718727112,0.7663367986679077,0.7651087045669556,0.5209084749221802,0.5076121091842651,0.7938984632492065,0.8052221536636353,0.1814683973789215,0.8787662982940674,0.6859875917434692,0.7849997282028198,0.5383168458938599,0.5365610718727112,0.7403569221496582,0.8280057311058044,0.2379639744758606,0.8183149099349976,0.8910326361656189,0.8284831047058105,0.562345564365387,0.546653151512146,0.9393171072006226,0.8417689204216003,0.34302327036857605,0.8611711859703064
13,0.5411949753761292,0.24055244028568268,-0.34145575761795044,0.9999845027923584,0.5234932899475098,0.22494947910308838,-0.3036096394062042,0.9999809861183167,0.5229971408843994,0.22458747029304504,-0.30370908975601196,0.9999719262123108,0.5218348503112793,0.2242424488067627,-0.30389201641082764,0.9999776482582092,0.512812077999115,0.22600118815898895,-0.3676496744155884,0.9999886751174927,0.5043359398841858,0.22655357420444489,-0.367756187915802,0.9999850988388062,0.49522432684898376,0.227303609251976,-0.3678175210952759,0.999991238117218,0.4735371470451355,0.23563474416732788,-0.10556958615779877,0.9999757409095764,0.4521586000919342,0.23961810767650604,-0.3943905532360077,0.9999932050704956,0.5416471362113953,0.2622220516204834,-0.2604237496852875,0.9999682307243347,0.5291125774383545,0.26381590962409973,-0.34398630261421204,0.9999957084655762,0.49130886793136597,0.33250194787979126,0.15255431830883026,0.9997450709342957,0.3954242467880249,0.35334065556526184,-0.46153929829597473,0.9999728202819824,0.4916156232357025,0.4518871009349823,0.4363822340965271,0.22439977526664734,0.23681475222110748,0.48510071635246277,-0.4445892572402954,0.998569905757904,0.6179986596107483,0.4822147786617279,0.454820454120636,0.42985859513282776,0.48369157314300537,0.5480871200561523,-0.28299686312675476,0.9838951826095581,0.6496912240982056,0.49700024724006653,0.4472515881061554,0.4595922827720642,0.5427416563034058,0.5773184895515442,-0.31586912274360657,0.9566054344177246,0.6409657001495361,0.4894331693649292,0.39790570735931396,0.4703037142753601,0.5637500286102295,0.5624395608901978,-0.28689247369766235,0.9575108289718628,0.6256519556045532,0.4867759644985199,0.43353232741355896,0.44417494535446167,0.553384006023407,0.553629994392395,-0.25998443365097046,0.9520452618598938,0.5427302718162537,0.5640057921409607,0.2245517075061798,0.9991950392723083,0.4798808991909027,0.6109553575515747,-0.22436057031154633,0.9993916749954224,0.8628195524215698,0.5887698531150818,0.3134712874889374,0.565396249294281,0.8576468229293823,0.6489884853363037,-0.23265275359153748,0.9663895964622498,0.7642648816108704,0.7624547481536865,0.5320641994476318,0.5067808032035828,0.7939078211784363,0.804879367351532,0.19146350026130676,0.8770259618759155,0.6879940032958984,0.785624623298645,0.5503531098365784,0.5346388220787048,0.7403361797332764,0.8272777199745178,0.24933159351348877,0.8156062364578247,0.8878156542778015,0.8261054158210754,0.584097146987915,0.5460541844367981,0.939521312713623,0.8417766690254211,0.36028558015823364,0.8591518402099609
14,0.5411571264266968,0.2404451221227646,-0.3345258831977844,0.9999837875366211,0.5234962701797485,0.22487039864063263,-0.2996601164340973,0.9999803900718689,0.5230075120925903,0.2245253026485443,-0.29978933930397034,0.9999711513519287,0.521856427192688,0.2242058664560318,-0.30000853538513184,0.999977171421051,0.5128085017204285,0.22590065002441406,-0.3662380576133728,0.9999881982803345,0.5043340921401978,0.22644898295402527,-0.3663720488548279,0.9999844431877136,0.4952322840690613,0.227197527885437,-0.3664597272872925,0.9999908804893494,0.4737189710140228,0.2356301248073578,-0.10105734318494797,0.9999755620956421,0.45217055082321167,0.2395450323820114,-0.39432334899902344,0.9999929070472717,0.5415279269218445,0.26219692826271057,-0.25784462690353394,0.9999679327011108,0.5290449261665344,0.2637674808502197,-0.34302619099617004,0.9999956488609314,0.4908803701400757,0.3325065076351166,0.15405473113059998,0.9997429847717285,0.3954344391822815,0.35341325402259827,-0.46346017718315125,0.9999722242355347,0.47011086344718933,0.45365139842033386,0.446711003780365,0.2201380580663681,0.23496298491954803,0.4855634272098541,-0.44509732723236084,0.9984909296035767,0.6168319582939148,0.48051518201828003,0.473113477230072,0.4177018105983734,0.4828740060329437,0.5481458902359009,-0.28166061639785767,0.9828280210494995,0.6494911909103394,0.4949478209018707,0.4658530354499817,0.4483771324157715,0.5421485304832458,0.5781531929969788,-0.3144092261791229,0.9539707899093628,0.6394253969192505,0.48749643564224243,0.41463354229927063,0.4591444730758667,0.5633474588394165,0.5630582571029663,-0.28452327847480774,0.9549017548561096,0.6237316131591797,0.4848301112651825,0.45134997367858887,0.4335970878601074,0.5529201626777649,0.5540857315063477,-0.258320689201355,0.9492622017860413,0.5426711440086365,0.5645406246185303,0.22574733197689056,0.9992111325263977,0.47985342144966125,0.6118820905685425,-0.22556354105472565,0.9994066953659058,0.8620359301567078,0.5867571234703064,0.31321561336517334,0.5671169757843018,0.8576553463935852,0.6489709615707397,-0.2342270016670227,0.966505765914917,0.7644256949424744,0.762656569480896,0.5258187055587769,0.5073535442352295,0.794381856918335,0.804569661617279,0.19383510947227478,0.8757364749908447,0.692808210849762,0.786055862903595,0.5433360934257507,0.5339822173118591,0.7407035827636719,0.8267330527305603,0.25220048427581787,0.8136165142059326,0.8881644606590271,0.8247777223587036,0.5747542381286621,0.5464532375335693,0.9394873976707458,0.8417770266532898,0.3623287081718445,0.8575599193572998
15,0.5410948395729065,0.2403491884469986,-0.261027455329895,0.9999824166297913,0.5233785510063171,0.22479484975337982,-0.22954867780208588,0.9999788403511047,0.5228412747383118,0.22447378933429718,-0.2296828329563141,0.9999693632125854,0.5216295719146729,0.22418150305747986,-0.229858860373497,0.9999758005142212,0.5127938985824585,0.22577668726444244,-0.2983654737472534,0.999987006187439,0.5043382048606873,0.22631044685840607,-0.2984691858291626,0.9999828338623047,0.4952816069126129,0.22704733908176422,-0.29855605959892273,0.999989926815033,0.4735262095928192,0.23564541339874268,-0.05584114044904709,0.9999746680259705,0.45218712091445923,0.2394867241382599,-0.36519089341163635,0.9999921917915344,0.5412355065345764,0.2621510326862335,-0.19010111689567566,0.9999667406082153,0.5289365649223328,0.2636725604534149,-0.27987587451934814,0.9999954104423523,0.48902347683906555,0.3325137794017792,0.17551983892917633,0.999742865562439,0.3954354226589203,0.3535049855709076,-0.4436497092247009,0.9999716281890869,0.4592207074165344,0.4542559087276459,0.4545148015022278,0.2170838862657547,0.23336543142795563,0.485616534948349,-0.43390557169914246,0.9984398484230042,0.611624538898468,0.4800989627838135,0.46437329053878784,0.4081306457519531,0.48036637902259827,0.5477600693702698,-0.2709869146347046,0.9823529124259949,0.6444984078407288,0.4947032630443573,0.4513900876045227,0.43958523869514465,0.5390884876251221,0.5776637196540833,-0.3047586679458618,0.9527714848518372,0.6346808671951294,0.48754262924194336,0.3991979956626892,0.4503817856311798,0.5602412223815918,0.5627602934837341,-0.27396148443222046,0.9536867737770081,0.6195972561836243,0.4844892919063568,0.4414639174938202,0.42530661821365356,0.5503295660018921,0.5536795854568481,-0.2472783476114273,0.9478294253349304,0.5425970554351807,0.5649678707122803,0.2267611175775528,0.9992231130599976,0.4798111319541931,0.6126248836517334,-0.22655978798866272,0.999415397644043,0.8618710041046143,0.5862696766853333,0.30902278423309326,0.5681734085083008,0.8576120138168335,0.6489182114601135,-0.24318799376487732,0.9667928218841553,0.7676641345024109,0.7629337906837463,0.4982258081436157,0.5086877942085266,0.7943921685218811,0.8045320510864258,0.18688608705997467,0.8739006519317627,0.6989521384239197,0.7867481112480164,0.5120974183082581,0.5348115563392639,0.7410455346107483,0.826803982257843,0.24551482498645782,0.8110754489898682,0.8913419842720032,0.8243578672409058,0.5390896797180176,0.5486467480659485,0.9394771456718445,0.8425864577293396,0.3566541373729706,0.8561863899230957
16,0.5403305292129517,0.2400466650724411,-0.2525806725025177,0.9999808669090271,0.5220149755477905,0.22456882894039154,-0.22195561230182648,0.999977171421051,0.5212785005569458,0.22427837550640106,-0.22208787500858307,0.9999675154685974,0.5198479890823364,0.22402919828891754,-0.22226472198963165,0.9999744296073914,0.5118116140365601,0.22552180290222168,-0.2913232743740082,0.9999856352806091,0.5036687850952148,0.22605963051319122,-0.29141750931739807,0.9999809861183167,0.4948961138725281,0.22679682075977325,-0.2914963662624359,0.9999887347221375,0.4722532033920288,0.23565220832824707,-0.05310704559087753,0.9999737739562988,0.4519215524196625,0.23943226039409637,-0.36503979563713074,0.999991238117218,0.5402901768684387,0.2617189586162567,-0.1826472133398056,0.9999653100967407,0.5283165574073792,0.2632230222225189,-0.27322718501091003,0.9999950528144836,0.48764315247535706,0.33251601457595825,0.17552617192268372,0.9997442364692688,0.3953620195388794,0.3536815643310547,-0.4427661895751953,0.999970555305481,0.4565868675708771,0.4546804130077362,0.4424072802066803,0.2163613885641098,0.2311466783285141,0.48580509424209595,-0.4323720335960388,0.9983795881271362,0.6099362969398499,0.4808845520019531,0.42409825325012207,0.40163978934288025,0.4777926802635193,0.5476648807525635,-0.26629069447517395,0.981849193572998,0.6431077718734741,0.49603724479675293,0.4053591787815094,0.43336430191993713,0.5347282886505127,0.577092170715332,-0.29992273449897766,0.9515902400016785,0.633569598197937,0.4881957769393921,0.35319268703460693,0.44437989592552185,0.5565462708473206,0.5620636343955994,-0.26940205693244934,0.9525004625320435,0.6182650327682495,0.4848499596118927,0.40037986636161804,0.41975536942481995,0.5471466183662415,0.5530533790588379,-0.24273458123207092,0.9464210271835327,0.5425125360488892,0.5651237964630127,0.22710661590099335,0.9992297887802124,0.4797683656215668,0.6128103137016296,-0.22689279913902283,0.9994202256202698,0.861692488193512,0.5866203904151917,0.30821722745895386,0.56883305311203,0.8575072884559631,0.6488789319992065,-0.24329183995723724,0.9669252038002014,0.7676927447319031,0.763184666633606,0.4975317716598511,0.5100598335266113,0.79395592212677,0.8046241402626038,0.1872238963842392,0.8730773329734802,0.69938725233078,0.7869790196418762,0.5115957856178284,0.5357082486152649,0.7409611344337463,0.8268367052078247,0.2455413043498993,0.809662401676178,0.8910160660743713,0.823154866695404,0.5382807850837708,0.5508091449737549,0.939415454864502,0.843255877494812,0.3536778688430786,0.8556715250015259
17,0.5394102931022644,0.23940160870552063,-0.24717998504638672,0.99997878074646,0.5202327370643616,0.22406809031963348,-0.2164132446050644,0.9999746680259705,0.5192738771438599,0.22380006313323975,-0.21654900908470154,0.9999644756317139,0.517638087272644,0.22358568012714386,-0.21671879291534424,0.9999721050262451,0.5105711817741394,0.22502784430980682,-0.28489068150520325,0.9999838471412659,0.5028296113014221,0.22556625306606293,-0.284989595413208,0.9999786615371704,0.49440592527389526,0.22629350423812866,-0.28507527709007263,0.9999873638153076,0.47114628553390503,0.23557186126708984,-0.04890960082411766,0.9999718070030212,0.45169129967689514,0.23914319276809692,-0.3584202527999878,0.9999901056289673,0.5394899845123291,0.26073163747787476,-0.17746181786060333,0.9999628067016602,0.5279048085212708,0.26229265332221985,-0.26678523421287537,0.9999946355819702,0.48717448115348816,0.3325185477733612,0.17821568250656128,0.9997370839118958,0.39525172114372253,0.3536442518234253,-0.4373212456703186,0.9999697208404541,0.45742055773735046,0.45519742369651794,0.4314846396446228,0.21282966434955597,0.2303367555141449,0.4857161045074463,-0.42774060368537903,0.9983366131782532,0.607499897480011,0.4822468161582947,0.39076945185661316,0.3872775435447693,0.4752187430858612,0.5476090908050537,-0.26224076747894287,0.9813069701194763,0.6410388946533203,0.5011564493179321,0.3696272373199463,0.41888290643692017,0.5307522416114807,0.5769678354263306,-0.29594793915748596,0.9501796364784241,0.6324798464775085,0.4936175048351288,0.31936657428741455,0.4298020005226135,0.554000198841095,0.5616306066513062,-0.2650887668132782,0.9510551691055298,0.6170295476913452,0.4893529713153839,0.3671098053455353,0.4064289927482605,0.5453877449035645,0.5529745221138,-0.23848660290241241,0.9447256922721863,0.5422250032424927,0.5650694966316223,0.22747354209423065,0.9992294907569885,0.4796050488948822,0.6127088069915771,-0.2272670418024063,0.9994207620620728,0.8614691495895386,0.5868690013885498,0.30753082036972046,0.5667733550071716,0.8574466109275818,0.6488657593727112,-0.24381475150585175,0.9670242667198181,0.7679628133773804,0.7632821202278137,0.49712592363357544,0.5100610256195068,0.7934542298316956,0.8046478629112244,0.1850859522819519,0.8715815544128418,0.7009838223457336,0.7884920835494995,0.5113575458526611,0.5349396467208862,0.7402533292770386,0.8269423842430115,0.2430037558078766,0.806807279586792,0.8917263746261597,0.8231421709060669,0.5377215147018433,0.552503764629364,0.9391975402832031,0.8434329032897949,0.3498462736606598,0.8548551201820374
18,0.5380803942680359,0.23913435637950897,-0.23889337480068207,0.9999774098396301,0.5174509882926941,0.22388418018817902,-0.20901568233966827,0.9999730587005615,0.5160647630691528,0.22362950444221497,-0.20914426445960999,0.9999626278877258,0.5140595436096191,0.2234356850385666,-0.20930039882659912,0.9999707341194153,0.5089783072471619,0.22484074532985687,-0.27906182408332825,0.9999825954437256,0.5018344521522522,0.22537024319171906,-0.27916115522384644,0.9999770522117615,0.49390384554862976,0.22608347237110138,-0.27925294637680054,0.9999863505363464,0.4691995084285736,0.23557332158088684,-0.04533054679632187,0.9999707341194153,0.45133084058761597,0.23909154534339905,-0.35944467782974243,0.9999892711639404,0.5381081104278564,0.26022055745124817,-0.1704881489276886,0.9999608993530273,0.5273409485816956,0.261912077665329,-0.26190799474716187,0.9999942779541016,0.4859139621257782,0.33252087235450745,0.17937390506267548,0.9997419118881226,0.39524537324905396,0.3537052869796753,-0.43758252263069153,0.9999694228172302,0.4546301066875458,0.4554494321346283,0.4348994195461273,0.21266767382621765,0.229928657412529,0.4857303202152252,-0.4280756711959839,0.9983062148094177,0.6059108972549438,0.48191991448402405,0.39756521582603455,0.3835103213787079,0.47224265336990356,0.5475667119026184,-0.262668639421463,0.9812900424003601,0.6400241255760193,0.4995654225349426,0.3773568272590637,0.4146168529987335,0.526672899723053,0.5772361159324646,-0.29692012071609497,0.9501760005950928,0.6322293877601624,0.4938454031944275,0.32533618807792664,0.4257078468799591,0.5512853860855103,0.562447726726532,-0.26690199971199036,0.9510069489479065,0.6163697242736816,0.48857343196868896,0.3733752965927124,0.4025694727897644,0.5428633689880371,0.5536540746688843,-0.2398764193058014,0.9444159865379333,0.5416626334190369,0.5652173757553101,0.227510467171669,0.9992430806159973,0.4795783460140228,0.6126311421394348,-0.2273101806640625,0.9994296431541443,0.8609088659286499,0.5890862941741943,0.3053993880748749,0.5627356767654419,0.8574517369270325,0.648705005645752,-0.2400292307138443,0.9668448567390442,0.7679809927940369,0.7656375169754028,0.49690625071525574,0.5102295279502869,0.7929943799972534,0.8045164942741394,0.18350999057292938,0.8713977932929993,0.6947853565216064,0.7873203158378601,0.5111934542655945,0.5347703695297241,0.7390425205230713,0.8262903690338135,0.24085192382335663,0.8056299090385437,0.8927826285362244,0.823578953742981,0.535099983215332,0.5547873377799988,0.9390553832054138,0.8435158133506775,0.34717246890068054,0.8554476499557495
19,0.5363958477973938,0.2389615923166275,-0.23506446182727814,0.9999717473983765,0.514230489730835,0.22378695011138916,-0.2062634527683258,0.999966561794281,0.5123785734176636,0.22353875637054443,-0.20639362931251526,0.999954342842102,0.509941577911377,0.22335535287857056,-0.2065439522266388,0.9999644160270691,0.5070135593414307,0.22472304105758667,-0.2776786684989929,0.9999783039093018,0.5004575848579407,0.22522984445095062,-0.2777966856956482,0.9999716281890869,0.4930393099784851,0.22591528296470642,-0.2779315412044525,0.9999832510948181,0.46589386463165283,0.23558160662651062,-0.04698443412780762,0.9999650716781616,0.45048683881759644,0.23904329538345337,-0.36189863085746765,0.9999868273735046,0.535922110080719,0.25981688499450684,-0.16857284307479858,0.999951958656311,0.5260735750198364,0.26158079504966736,-0.26145032048225403,0.9999929666519165,0.4829302430152893,0.3326621949672699,0.1794094741344452,0.9997230172157288,0.3951651155948639,0.35370931029319763,-0.4453491270542145,0.9999686479568481,0.44106072187423706,0.4563314914703369,0.42781344056129456,0.20258314907550812,0.23001348972320557,0.48571205139160156,-0.44466787576675415,0.9982307553291321,0.5991901755332947,0.4841758906841278,0.3838171064853668,0.3624810576438904,0.4700174331665039,0.5474548935890198,-0.26528602838516235,0.9809023141860962,0.6346853375434875,0.5004556179046631,0.3650462329387665,0.39386311173439026,0.525640070438385,0.5772031545639038,-0.2979109585285187,0.9493564963340759,0.6302280426025391,0.4942772686481476,0.3147871494293213,0.40469279885292053,0.5507090091705322,0.5623111128807068,-0.27097567915916443,0.950144350528717,0.6123942136764526,0.49059394001960754,0.3593393862247467,0.3831324577331543,0.5421817898750305,0.5534842610359192,-0.2409607470035553,0.9431122541427612,0.5403721332550049,0.5658392310142517,0.22802771627902985,0.9992445111274719,0.47957631945610046,0.6125649213790894,-0.2278582602739334,0.9994375109672546,0.8604130148887634,0.5965960621833801,0.30584409832954407,0.5554497838020325,0.8577425479888916,0.6482577323913574,-0.2284088432788849,0.9665353894233704,0.7674545049667358,0.7657709717750549,0.5168962478637695,0.5106011033058167,0.7928303480148315,0.8044420480728149,0.19443407654762268,0.8716572523117065,0.6895126700401306,0.7866560816764832,0.532476544380188,0.5345954298973083,0.738578200340271,0.8260273337364197,0.25036895275115967,0.8052279353141785,0.8915382623672485,0.8235823512077332,0.5495328307151794,0.5580370426177979,0.9388416409492493,0.8435153365135193,0.3493505120277405,0.8567015528678894
20,0.5346739888191223,0.23886270821094513,-0.23212039470672607,0.9999673366546631,0.5118453502655029,0.22375375032424927,-0.2036401629447937,0.9999614357948303,0.5098384618759155,0.22350990772247314,-0.2037685066461563,0.9999477863311768,0.5072464942932129,0.2233329564332962,-0.20392082631587982,0.9999595284461975,0.5051730275154114,0.22467631101608276,-0.2747327387332916,0.9999749064445496,0.49895551800727844,0.2251693457365036,-0.27485162019729614,0.9999672174453735,0.4918493330478668,0.22583924233913422,-0.2749912738800049,0.9999806880950928,0.4635428190231323,0.23561081290245056,-0.046102073043584824,0.9999606013298035,0.449371874332428,0.23903456330299377,-0.36242905259132385,0.9999847412109375,0.5339859127998352,0.2595804035663605,-0.16598740220069885,0.9999446868896484,0.5242315530776978,0.2613753378391266,-0.25848424434661865,0.9999918937683105,0.4816283583641052,0.3327167332172394,0.17965427041053772,0.9997128248214722,0.3946530222892761,0.3538549244403839,-0.4451276957988739,0.9999678730964661,0.43860456347465515,0.4565149247646332,0.4290163516998291,0.1954459249973297,0.22965627908706665,0.48588165640830994,-0.44499969482421875,0.9981536269187927,0.5978515148162842,0.4848943054676056,0.38981226086616516,0.34659966826438904,0.46683380007743835,0.5473533272743225,-0.268663614988327,0.9804282188415527,0.6323705315589905,0.5010172724723816,0.37196940183639526,0.3781709671020508,0.5241401195526123,0.5771243572235107,-0.30067020654678345,0.9483635425567627,0.6295832991600037,0.49667811393737793,0.3220560550689697,0.38883885741233826,0.5500596761703491,0.5616828799247742,-0.2703564167022705,0.949108362197876,0.6125287413597107,0.4927205443382263,0.36575689911842346,0.3684622645378113,0.5409277081489563,0.5531795024871826,-0.2441491186618805,0.9416678547859192,0.5397173166275024,0.5661779642105103,0.2280837595462799,0.9992512464523315,0.47957518696784973,0.6125102043151855,-0.2279098927974701,0.9994463324546814,0.8602039217948914,0.599703311920166,0.3056589961051941,0.5491793155670166,0.8581477403640747,0.6477493643760681,-0.2239842265844345,0.966201901435852,0.7671685218811035,0.7657972574234009,0.514745831489563,0.5109915137290955,0.7928318381309509,0.8042911291122437,0.19206205010414124,0.8727583289146423,0.693645715713501,0.7880691885948181,0.5301865339279175,0.5345113277435303,0.7384229898452759,0.8257746696472168,0.24782133102416992,0.8057821393013,0.8898086547851562,0.8236261010169983,0.5474445819854736,0.5609420537948608,0.9386909604072571,0.8435239791870117,0.3487951457500458,0.8585759401321411
